datum_tijd,Q
2019-10-20,1248.7716132931034
2019-10-21,1269.8447307655172
2019-10-22,1312.2336559586206
2019-10-23,1394.0131666551724
2019-10-24,1461.9817013448278
2019-10-25,1441.5082686068965
2019-10-26,1404.407649110345
2019-10-27,1363.3396669448275
2019-10-28,1330.6987538827586
2019-10-29,1288.8073696689655
2019-10-30,1240.7003999724136
2019-10-31,1192.3980074482758
2019-11-01,1152.925215896552
2019-11-02,1133.2551109448275
2019-11-03,1141.0012476206896
2019-11-04,1189.5913853034483
2019-11-05,1254.3579564896552
2019-11-06,1328.4861356413792
2019-11-07,1424.3997191793103
2019-11-08,1485.7174500689655
2019-11-09,1514.5218505034481
2019-11-10,1507.0769001724138
2019-11-11,1493.625062351724
2019-11-12,1494.036381248276
2019-11-13,1486.2740423206897
2019-11-14,1442.230503534483
2019-11-15,1406.7586719724138
2019-11-16,1377.4718144689655
2019-11-17,1343.0376453931035
2019-11-18,1309.5357261000001
2019-11-19,1318.3055822896551
2019-11-20,1369.4733996965517
2019-11-21,1372.7760318241378
2019-11-22,1365.3097714551725
2019-11-23,1353.2461247724139
2019-11-24,1322.1394453931034
2019-11-25,1278.7515700275862
2019-11-26,1242.430982813793
2019-11-27,1206.276136675862
2019-11-28,1184.8715914
2019-11-29,1163.6913076551723
2019-11-30,1158.0823383448276
2019-12-01,1189.6718312965518
2019-12-02,1254.6704674206896
2019-12-03,1338.7123522034483
2019-12-04,1426.1121278137932
2019-12-05,1460.9791175931034
2019-12-06,1455.1740537103449
2019-12-07,1420.3095778413792
2019-12-08,1396.7357917931035
2019-12-09,1383.643423489655
2019-12-10,1397.546951537931
2019-12-11,1405.6402653931034
2019-12-12,1435.1697181034483
2019-12-13,1476.2253022551722
2019-12-14,1545.1582734413792
2019-12-15,1635.9325582827587
2019-12-16,1774.7143125655173
2019-12-17,1999.101123903448
2019-12-18,2215.216357310345
2019-12-19,2290.2592182551725
2019-12-20,2231.935321113793
2019-12-21,2099.4263612275863
2019-12-22,1968.6451678
2019-12-23,1919.0805211724135
2019-12-24,1907.5845249103447
2019-12-25,1889.8161923310347
2019-12-26,1910.7350452344829
2019-12-27,2007.2260102344828
2019-12-28,2134.2246547655172
2019-12-29,2225.9350315724137
2019-12-30,2217.461577227586
2019-12-31,2133.7928390551724
2020-01-01,2026.9945354310346
2020-01-02,1917.6994550172412
2020-01-03,1788.4613046137931
2020-01-04,1663.967316324138
2020-01-05,1583.9223423241378
2020-01-06,1529.7557271724138
2020-01-07,1500.5663819103447
2020-01-08,1471.059986075862
2020-01-09,1445.6293766965518
2020-01-10,1428.1695042482759
2020-01-11,1426.5425368620688
2020-01-12,1466.0300620310345
2020-01-13,1513.031735724138
2020-01-14,1523.5701279793104
2020-01-15,1493.2025532965517
2020-01-16,1443.1887467103447
2020-01-17,1401.0946916310345
2020-01-18,1374.9837529724136
2020-01-19,1336.8757171310347
2020-01-20,1291.8912445448277
2020-01-21,1259.662214696552
2020-01-22,1221.8081383724136
2020-01-23,1186.245720013793
2020-01-24,1161.8394517896552
2020-01-25,1137.2905559448277
2020-01-26,1112.3501364758622
2020-01-27,1098.6299189517242
2020-01-28,1099.3420006413794
2020-01-29,1110.9648252965517
2020-01-30,1149.0968934827586
2020-01-31,1306.2759958965516
2020-02-01,1445.833159248276
2020-02-02,1506.1449647655172
2020-02-03,1579.9119276275862
2020-02-04,1754.9393723034482
2020-02-05,2087.5920898206896
2020-02-06,2640.227789117241
2020-02-07,3437.9140624551724
2020-02-08,3976.300602731035
2020-02-09,3970.760615889655
2020-02-10,3561.443364413793
2020-02-11,3098.1243904068965
2020-02-12,2771.520777262069
2020-02-13,2725.5868460344827
2020-02-14,2744.5419990896553
2020-02-15,2736.5551742068965
2020-02-16,2704.707640889655
2020-02-17,2669.678357275862
2020-02-18,2647.079655524138
2020-02-19,2565.224626386207
2020-02-20,2479.052328524138
2020-02-21,2461.5606900206894
2020-02-22,2477.737250689655
2020-02-23,2459.6910425172414
2020-02-24,2437.1975686689652
2020-02-25,2429.8746414551724
2020-02-26,2424.8365856827586
2020-02-27,2412.2091729931035
2020-02-28,2480.7437012068967
2020-02-29,2622.8929840068968
2020-03-01,2765.0700229586205
2020-03-02,2878.2197449586206
2020-03-03,3026.916712634483
2020-03-04,3188.007021110345
2020-03-05,3321.2927195448274
2020-03-06,3366.3006593931036
2020-03-07,3331.9648741793103
2020-03-08,3427.2088783517243
2020-03-09,3671.9515085724133
2020-03-10,3859.580359137931
2020-03-11,3819.835917227586
2020-03-12,3686.232962186207
2020-03-13,3740.2280449758623
2020-03-14,3879.3122491103454
2020-03-15,3817.9431538620693
2020-03-16,3577.292136986207
2020-03-17,3298.178116537931
2020-03-18,2996.864271186207
2020-03-19,2660.2824219448275
2020-03-20,2355.4911519793104
2020-03-21,2130.828831275862
2020-03-22,1977.0197292068965
2020-03-23,1875.055728137931
2020-03-24,1808.2988870827585
2020-03-25,1753.3564807103448
2020-03-26,1684.697663813793
2020-03-27,1605.8310311103448
2020-03-28,1541.5963387862068
2020-03-29,1497.8511095310344
2020-03-30,1472.477366434483
2020-03-31,1445.5229584275862
2020-04-01,1423.516751475862
2020-04-02,1400.9308189172414
2020-04-03,1378.612319137931
2020-04-04,1366.5096498724138
2020-04-05,1345.5830560068964
2020-04-06,1314.8271753310344
2020-04-07,1290.1574874448277
2020-04-08,1265.1431413999999
2020-04-09,1242.4645373655171
2020-04-10,1215.786618662069
2020-04-11,1184.2700087103449
2020-04-12,1153.205173186207
2020-04-13,1126.0700103448276
2020-04-14,1101.8694437034483
2020-04-15,1087.5795209517241
2020-04-16,1073.3850385379312
2020-04-17,1053.6770120689655
2020-04-18,1040.5395516551723
2020-04-19,1034.597677489655
2020-04-20,1012.867932724138
2020-04-21,985.148136586207
2020-04-22,985.762750737931
2020-04-23,985.072545813793
2020-04-24,977.2774472896551
2020-04-25,969.6730426965516
2020-04-26,960.5868400896552
2020-04-27,954.5311078275861
2020-04-28,955.8898682965518
2020-04-29,957.3079371896553
2020-04-30,970.8784912068965
2020-05-01,982.9186857448275
2020-05-02,1002.3705513655171
2020-05-03,1035.6379989103448
2020-05-04,1092.0855200689655
2020-05-05,1127.5140760275863
2020-05-06,1119.4191011310345
2020-05-07,1120.2565616827587
2020-05-08,1130.6084059379311
2020-05-09,1121.1540730689653
2020-05-10,1106.3434478
2020-05-11,1120.2856564482759
2020-05-12,1145.6848321
2020-05-13,1151.7386127586208
2020-05-14,1179.1475953172412
2020-05-15,1231.623859386207
2020-05-16,1250.6393640413792
2020-05-17,1232.1187606172414
2020-05-18,1217.1080894965519
2020-05-19,1196.2789022896552
2020-05-20,1169.1947639689654
2020-05-21,1132.5509706965518
2020-05-22,1093.8780055586205
2020-05-23,1059.2362607310345
2020-05-24,1035.4323436689656
2020-05-25,1003.7286167896551
2020-05-26,977.0077974413792
2020-05-27,978.0353797586207
2020-05-28,990.0665440413794
2020-05-29,1011.5682109655172
2020-05-30,1007.2684828310344
2020-05-31,981.5581376275862
2020-06-01,941.071521537931
2020-06-02,893.5042731034483
2020-06-03,870.6132390758621
2020-06-04,862.2199582137931
2020-06-05,868.8315946137931
2020-06-06,890.3390294689655
2020-06-07,906.1734580482757
2020-06-08,912.482425475862
2020-06-09,921.5504525034481
2020-06-10,945.8669325482758
2020-06-11,962.1622134103447
2020-06-12,979.0556510827587
2020-06-13,997.0042036689655
2020-06-14,1012.0976568482758
2020-06-15,1063.568000813793
2020-06-16,1159.576629937931
2020-06-17,1217.5818621586207
2020-06-18,1241.3401283172414
2020-06-19,1272.7461863793103
2020-06-20,1311.609726834483
2020-06-21,1336.296057324138
2020-06-22,1349.6953712689656
2020-06-23,1339.5718494344828
2020-06-24,1335.3611552551724
2020-06-25,1320.5202038137932
2020-06-26,1278.645429537931
2020-06-27,1226.8455086965516
2020-06-28,1173.8809032
2020-06-29,1130.1144919241378
2020-06-30,1113.070411137931
2020-07-01,1113.1675756965517
2020-07-02,1125.1340506068964
2020-07-03,1149.2273117448276
2020-07-04,1181.7431725931035
2020-07-05,1216.3436541517242
2020-07-06,1226.680839337931
2020-07-07,1237.5161106965516
2020-07-08,1252.7393572965516
2020-07-09,1252.397082262069
2020-07-10,1234.0086932551724
2020-07-11,1198.1811036620688
2020-07-12,1149.5179375793102
2020-07-13,1098.107134475862
2020-07-14,1064.0327804758622
2020-07-15,1040.7208968
2020-07-16,1049.586820524138
2020-07-17,1072.0943768620689
2020-07-18,1072.299861951724
2020-07-19,1060.0838538344826
2020-07-20,1043.9654380482757
2020-07-21,1035.4979148137932
2020-07-22,1029.041527675862
2020-07-23,1020.4189686
2020-07-24,997.7609638206895
2020-07-25,968.9054540827585
2020-07-26,950.5260739310346
2020-07-27,936.8072102206895
2020-07-28,937.7590005103449
2020-07-29,952.6577305724138
2020-07-30,960.9824262551724
2020-07-31,955.7983526413792
2020-08-01,933.4421370758621
2020-08-02,906.5775254551725
2020-08-03,874.0688980482759
2020-08-04,848.3885228206897
2020-08-05,834.6271148689656
2020-08-06,823.7669764827587
2020-08-07,835.0399412068966
2020-08-08,874.8292424689655
2020-08-09,968.0904866137931
2020-08-10,1045.1243484551724
2020-08-11,1081.0326190344827
2020-08-12,1068.7943460896552
2020-08-13,1036.6806287862069
2020-08-14,1011.3470372758621
2020-08-15,1007.0383449999999
2020-08-16,1005.6769633793103
2020-08-17,1005.2025544
2020-08-18,975.130829889655
2020-08-19,955.7989040551723
2020-08-20,929.6285544827587
2020-08-21,925.4520697793102
2020-08-22,925.6025210827587
2020-08-23,927.0145548758621
2020-08-24,901.2284882758621
2020-08-25,872.6012445517241
2020-08-26,871.3111722965517
2020-08-27,865.7040117241379
2020-08-28,870.3121370827587
2020-08-29,856.3724279379311
2020-08-30,823.2233211034483
2020-08-31,792.4517274551724
2020-09-01,771.0868437724138
2020-09-02,764.0816943758621
2020-09-03,772.3235268068966
2020-09-04,879.1279334
2020-09-05,1117.1761382965517
2020-09-06,1239.0009660655173
2020-09-07,1219.5910939965518
2020-09-08,1165.7185529793103
2020-09-09,1111.3033077103448
2020-09-10,1056.637168337931
2020-09-11,995.1723427999999
2020-09-12,971.0655214689654
2020-09-13,952.5560067965516
2020-09-14,933.1594483310345
2020-09-15,914.6601434896552
2020-09-16,894.6896566689655
2020-09-17,864.9646310275862
2020-09-18,834.7675955793104
2020-09-19,811.2535946689655
2020-09-20,789.1584144068966
2020-09-21,779.0666313586206
2020-09-22,777.9175994724137
2020-09-23,776.7729101931035
2020-09-24,793.9891145793104
2020-09-25,788.4830330689656
2020-09-26,787.0197943379311
2020-09-27,788.7812415655172
2020-09-28,813.7895931241379
2020-09-29,862.3827639724138
2020-09-30,917.3031758896551
2020-10-01,970.0180732620689
2020-10-02,1009.0030388482758
2020-10-03,1000.1651727103448
2020-10-04,983.6762007241379
2020-10-05,970.4254554413793
2020-10-06,968.0196676482758
2020-10-07,977.4441368482758
2020-10-08,1043.5428931034483
2020-10-09,1158.2360074482758
2020-10-10,1234.1328176344828
2020-10-11,1292.4756515586207
2020-10-12,1328.3259251379309
2020-10-13,1325.5993794965518
2020-10-14,1296.7998694275864
2020-10-15,1262.7306590758621
2020-10-16,1235.9162683034483
2020-10-17,1216.2287960862068
2020-10-18,1188.648488151724
2020-10-19,1149.2347655655171
2020-10-20,1122.8022816
2020-10-21,1107.9587562896552
2020-10-22,1091.2277959448274
2020-10-23,1066.341439924138
2020-10-24,1054.4251498206895
2020-10-25,1038.6207646551725
2020-10-26,1009.0635163172414
2020-10-27,989.1808890896552
2020-10-28,1012.5705508620689
2020-10-29,1081.7005855724137
2020-10-30,1147.4735250482759
2020-10-31,1228.7737188172414
2020-11-01,1303.8817946275863
2020-11-02,1350.2373087241378
2020-11-03,1366.3819848896553
2020-11-04,1359.6950261724137
2020-11-05,1333.457511
2020-11-06,1302.326559034483
2020-11-07,1270.3915586413793
2020-11-08,1243.3913987206897
2020-11-09,1208.9910939862068
2020-11-10,1183.0190439241378
2020-11-11,1149.638248810345
2020-11-12,1112.9620016827585
2020-11-13,1077.8803442275862
2020-11-14,1047.5366058344828
2020-11-15,1025.862695475862
2020-11-16,1016.1216265827586
2020-11-17,1011.0618653999999
2020-11-18,974.3025539862068
2020-11-19,959.2722165172414
2020-11-20,952.8670398896552
2020-11-21,951.6965577517241
2020-11-22,942.6957259931033
2020-11-23,928.5318285896551
2020-11-24,919.0875179310345
2020-11-25,917.9795913793102
2020-11-26,910.8487695344828
2020-11-27,900.5066968482759
2020-11-28,881.700748337931
2020-11-29,866.9239386827586
2020-11-30,857.4381530965518
2020-12-01,874.8653720068966
2020-12-02,875.3510282965517
2020-12-03,887.0719206896553
2020-12-04,877.9990994758621
2020-12-05,862.2208849206897
2020-12-06,863.1469181034483
2020-12-07,882.7615822551724
2020-12-08,926.5035888758621
2020-12-09,949.3473154206897
2020-12-10,940.7213452172414
2020-12-11,930.8596578275861
2020-12-12,928.1629702551724
2020-12-13,925.1950373862069
2020-12-14,925.1517250310344
2020-12-15,938.374964337931
2020-12-16,953.0979358620689
2020-12-17,978.0012439931035
2020-12-18,1014.5794894068965
2020-12-19,1052.3822677379312
2020-12-20,1079.0209625310345
2020-12-21,1082.5239334793102
2020-12-22,1091.940551834483
2020-12-23,1092.6540510965517
2020-12-24,1119.782893337931
2020-12-25,1227.463792275862
2020-12-26,1481.9107607172414
2020-12-27,1711.3380707793103
2020-12-28,1771.9813056551725
2020-12-29,1791.8987557
2020-12-30,1752.0449724344828
2020-12-31,1718.3508324551726
2021-01-01,1679.6642876944445
